c_Sport,c_Season,c_Event,c_Gender,n_DateSort,c_Person,c_PersonNatio,c_NOC,c_Result,n_ResultSort,c_Class
Swimming,2018,200m Individual Medley,Women,20180405,Sayaka Kashiwazaki,Japan,Japan,2:16.93,136930,Elite
Swimming,2018,200m Individual Medley,Women,20180412,Letizia Paruscio,Italy,Italy,2:16.97,136970,Elite
Swimming,2018,200m Individual Medley,Women,20180407,Marlene Hüther,Germany,Germany,2:16.99,136990,Elite
Swimming,2018,200m Individual Medley,Women,20180519,Katie Drabot,United States,United States,2:16.99,136990,Elite
Swimming,2018,200m Individual Medley,Women,20180708,Lilly King,United States,United States,2:17.00,137000,Elite
Swimming,2018,200m Individual Medley,Women,20180729,Dakota Luther,United States,United States,2:17.00,137000,Elite
Swimming,2018,200m Individual Medley,Women,20180623,McKenna DeBever,Peru,Peru,2:17.02,137020,Elite
Swimming,2018,200m Individual Medley,Women,20180408,Isabelle Stadden,United States,United States,2:17.02,137020,Elite
Swimming,2018,200m Individual Medley,Women,20180526,Kinga Paradowska,Poland,Poland,2:17.03,137030,Elite
Swimming,2018,200m Individual Medley,Women,20180614,Zhang Chenyao,China,China,2:17.03,137030,Elite
Swimming,2018,200m Individual Medley,Women,20180426,Charli Brown,Australia,Australia,2:17.03,137030,Elite
Swimming,2018,200m Individual Medley,Women,20180418,Florencia Perotti,Brazil,Brazil,2:17.03,137030,Elite
Swimming,2018,200m Individual Medley,Women,20181129,Meghan Lynch,United States,United States,2:17.03,137030,Elite
Swimming,2018,200m Individual Medley,Women,20180427,Yun Eun-Sol,Korea,Korea,2:17.04,137040,Elite
Swimming,2018,200m Individual Medley,Women,20180623,Claire Rasmus,United States,United States,2:17.05,137050,Elite
Swimming,2018,200m Individual Medley,Women,20180413,Constance Dean,Great Britain,Great Britain,2:17.06,137060,Elite
Swimming,2018,200m Individual Medley,Women,20180708,Kathrin Demler,Germany,Germany,2:17.06,137060,Elite
Swimming,2018,200m Individual Medley,Women,20180720,Hillary Metcalfe,Canada,Canada,2:17.08,137080,Elite
Swimming,2018,200m Individual Medley,Women,20180425,Shahar Menachem,Israel,Israel,2:17.08,137080,Elite
Swimming,2018,200m Individual Medley,Women,20180826,Li Tianyao,China,China,2:17.08,137080,Elite
Swimming,2018,200m Individual Medley,Women,20180421,Jenna Forrester,Australia,Australia,2:17.09,137090,Elite
Swimming,2018,200m Individual Medley,Women,20180825,Ichika Kiduki,Japan,Japan,2:17.10,137100,Elite
Swimming,2018,200m Individual Medley,Women,20180415,Lena Kreundl,Austria,Austria,2:17.11,137110,Elite
Swimming,2018,200m Individual Medley,Women,20180720,Emily Overholt,Canada,Canada,2:17.12,137120,Elite
Swimming,2018,200m Individual Medley,Women,20180426,Shikira-Lee Matheson,Australia,Australia,2:17.12,137120,Elite
Swimming,2018,200m Individual Medley,Women,20180729,Zoie Hartman,United States,United States,2:17.13,137130,Elite
Swimming,2018,200m Individual Medley,Women,20180511,Fanny Lecluyse,Belgium,Belgium,2:17.17,137170,Elite
Swimming,2018,200m Individual Medley,Women,20180804,Isabel Gormley,United States,United States,2:17.19,137190,Elite
Swimming,2018,200m Individual Medley,Women,20180526,Paula Zukowska,Poland,Poland,2:17.20,137200,Elite
Swimming,2018,200m Individual Medley,Women,20180405,Mayuko Gotou,Japan,Japan,2:17.24,137240,Elite
Swimming,2018,200m Individual Medley,Women,20180329,Sára Joó,Hungary,Hungary,2:17.29,137290,Elite
Swimming,2018,200m Individual Medley,Women,20180418,Maria Sumida,Brazil,Brazil,2:17.30,137300,Elite
Swimming,2018,200m Individual Medley,Women,20180624,Carly Cummings,United States,United States,2:17.31,137310,Elite
Swimming,2018,200m Individual Medley,Women,20180408,Orla Adams,Great Britain,Great Britain,2:17.33,137330,Elite
Swimming,2018,200m Individual Medley,Women,20180728,Anna Belousova,Russia,Russia,2:17.33,137330,Elite
Swimming,2018,200m Individual Medley,Women,20181013,Gu Yi,China,China,2:17.34,137340,Elite
Swimming,2018,200m Individual Medley,Women,20180525,Justina Kozan,United States,United States,2:17.34,137340,Elite
Swimming,2018,200m Individual Medley,Women,20180329,Eszter Szabó-Feltóthy,Hungary,Hungary,2:17.36,137360,Elite
Swimming,2018,200m Individual Medley,Women,20180609,Cassidy Bayer,United States,United States,2:17.39,137390,Elite
Swimming,2018,200m Individual Medley,Women,20180728,Katie Robertson,Great Britain,Great Britain,2:17.40,137400,Elite
Swimming,2018,200m Individual Medley,Women,20180601,Giulia Goerigk,Germany,Germany,2:17.40,137400,Elite
Swimming,2018,200m Individual Medley,Women,20180624,Ilektra Varvara Lebl,Greece,Greece,2:17.41,137410,Elite
Swimming,2018,200m Individual Medley,Women,20180720,Bailey Andison,Canada,Canada,2:17.41,137410,Elite
Swimming,2018,200m Individual Medley,Women,20180720,Aela Janvier,Canada,Canada,2:17.44,137440,Elite
Swimming,2018,200m Individual Medley,Women,20180725,Joanna Evans,Bahamas,Bahamas,2:17.45,137450,Elite
Swimming,2018,200m Individual Medley,Women,20180407,Malene Rypestøl,Norway,Norway,2:17.47,137470,Elite
Swimming,2018,200m Individual Medley,Women,20180804,Isabelle Odgers,United States,United States,2:17.48,137480,Elite
Swimming,2018,200m Individual Medley,Women,20180715,Jessica Vall,Spain,Spain,2:17.49,137490,Elite
Swimming,2018,200m Individual Medley,Women,20180427,Choi Hye-Ra,Korea,Korea,2:17.51,137510,Elite
Swimming,2018,200m Individual Medley,Women,20180622,Zhu Chaonan,China,China,2:17.52,137520,Elite
Swimming,2018,200m Individual Medley,Women,20181007,Alba Vázquez,Spain,Spain,2:17.54,137540,Elite
Swimming,2018,200m Individual Medley,Women,20180908,Kazane Azuma,Japan,Japan,2:17.55,137550,Elite
Swimming,2018,200m Individual Medley,Women,20180407,Victoria Kwan,Canada,Canada,2:17.56,137560,Elite
Swimming,2018,200m Individual Medley,Women,20180317,Raquel Pereira,Portugal,Portugal,2:17.57,137570,Elite
Swimming,2018,200m Individual Medley,Women,20180825,Maho Sekiguchi,Japan,Japan,2:17.59,137590,Elite
Swimming,2018,200m Individual Medley,Women,20180729,Nora McCullagh,United States,United States,2:17.60,137600,Elite
Swimming,2018,200m Individual Medley,Women,20180409,Julia Pujadas Rusinol,Spain,Spain,2:17.61,137610,Elite
Swimming,2018,200m Individual Medley,Women,20180824,Jamie Yeung,"Hong Kong, China","Hong Kong, China",2:17.63,137630,Elite
Swimming,2018,200m Individual Medley,Women,20180729,Alexis Yager,United States,United States,2:17.63,137630,Elite
Swimming,2018,200m Individual Medley,Women,20180128,Franziska Hentke,Germany,Germany,2:17.67,137670,Elite
Swimming,2018,200m Individual Medley,Women,20180317,Ines Camacho Fernandes,Portugal,Portugal,2:17.68,137680,Elite
Swimming,2018,200m Individual Medley,Women,20180526,Aleksandra Knop,Poland,Poland,2:17.68,137680,Elite
Swimming,2018,200m Individual Medley,Women,20180708,Madison Homovich,United States,United States,2:17.70,137700,Elite
Swimming,2018,200m Individual Medley,Women,20180714,Ayla Spitz,United States,United States,2:17.71,137710,Elite
Swimming,2018,200m Individual Medley,Women,20180601,Zoe Vogelmann,Germany,Germany,2:17.71,137710,Elite
Swimming,2018,200m Individual Medley,Women,20180119,Fu Yiran,China,China,2:17.72,137720,Elite
Swimming,2018,200m Individual Medley,Women,20180526,Julia Adamczyk,Poland,Poland,2:17.72,137720,Elite
Swimming,2018,200m Individual Medley,Women,20180507,Anastasiya Vaskevich,Belarus,Belarus,2:17.73,137730,Elite
Swimming,2018,200m Individual Medley,Women,20180526,Hinata Yamashita,Japan,Japan,2:17.75,137750,Elite
Swimming,2018,200m Individual Medley,Women,20180729,Emma Muzzy,United States,United States,2:17.76,137760,Elite
Swimming,2018,200m Individual Medley,Women,20180526,Tomoko Takeba,Japan,Japan,2:17.79,137790,Elite
Swimming,2018,200m Individual Medley,Women,20180526,Waka Kobori,Japan,Japan,2:17.80,137800,Elite
Swimming,2018,200m Individual Medley,Women,20180729,Olivia Johnson,United States,United States,2:17.81,137810,Elite
Swimming,2018,200m Individual Medley,Women,20180405,Yuyu Kikuchi,Japan,Japan,2:17.82,137820,Elite
Swimming,2018,200m Individual Medley,Women,20180526,Riko Sawano,Japan,Japan,2:17.85,137850,Elite
Swimming,2018,200m Individual Medley,Women,20180622,Zhu Yingying,China,China,2:17.87,137870,Elite
Swimming,2018,200m Individual Medley,Women,20180617,Lauren Savoy,United States,United States,2:17.88,137880,Elite
Swimming,2018,200m Individual Medley,Women,20180703,Acacia Wildin-Snedden,Australia,Australia,2:17.89,137890,Elite
Swimming,2018,200m Individual Medley,Women,20180609,Nea-Amanda Heinola,Finland,Finland,2:17.89,137890,Elite
Swimming,2018,200m Individual Medley,Women,20180729,Katharine Berkoff,United States,United States,2:17.89,137890,Elite
Swimming,2018,200m Individual Medley,Women,20180824,Natalie Kan,"Hong Kong, China","Hong Kong, China",2:17.90,137900,Elite
Swimming,2018,200m Individual Medley,Women,20180407,Katja Pavicevic,Canada,Canada,2:17.92,137920,Elite
Swimming,2018,200m Individual Medley,Women,20180804,Claire Donan,United States,United States,2:17.92,137920,Elite
Swimming,2018,200m Individual Medley,Women,20181129,Tori Beeler,United States,United States,2:17.92,137920,Elite
Swimming,2018,200m Individual Medley,Women,20180408,Lisa Mamie,Switzerland,Switzerland,2:17.92,137920,Elite
Swimming,2018,200m Individual Medley,Women,20180303,Micah Sumrall,United States,United States,2:17.93,137930,Elite
Swimming,2018,200m Individual Medley,Women,20180412,Francesca Fangio,Italy,Italy,2:17.94,137940,Elite
Swimming,2018,200m Individual Medley,Women,20180906,Han An-Chi,Chinese Taipei,Chinese Taipei,2:17.97,137970,Elite
Swimming,2018,200m Individual Medley,Women,20180708,Sophie Hansson,Sweden,Sweden,2:17.98,137980,Elite
Swimming,2018,200m Individual Medley,Women,20180519,Lauren Edelman,United States,United States,2:17.99,137990,Elite
Swimming,2018,200m Individual Medley,Women,20180317,Diana Durães,Portugal,Portugal,2:18.00,138000,Elite
Swimming,2018,200m Individual Medley,Women,20180409,Esther Huete Carrasco,Spain,Spain,2:18.01,138010,Elite
Swimming,2018,200m Individual Medley,Women,20180707,Claudia Gâdea,Romania,Romania,2:18.02,138020,Elite
Swimming,2018,200m Individual Medley,Women,20180520,Abby Harter,United States,United States,2:18.04,138040,Elite
Swimming,2018,200m Individual Medley,Women,20180622,Dewi Ressa Kania,Indonesia,Indonesia,2:18.05,138050,Elite
Swimming,2018,200m Individual Medley,Women,20180418,Bruna Leme Monteiro,Brazil,Brazil,2:18.05,138050,Elite
Swimming,2018,200m Individual Medley,Women,20180112,Hannah Moore,United States,United States,2:18.08,138080,Elite
Swimming,2018,200m Individual Medley,Women,20180825,Chihiro Kondou,Japan,Japan,2:18.09,138090,Elite
Swimming,2018,200m Individual Medley,Women,20180713,Diana Sheludchenko,Russia,Russia,2:18.09,138090,Elite
Swimming,2018,200m Individual Medley,Women,20180412,Byanca Rodriguez,Mexico,Mexico,2:18.11,138110,Elite
Swimming,2018,200m Individual Medley,Women,20180424,Katie Strachan,Australia,Australia,2:18.11,138110,Elite
Swimming,2018,200m Individual Medley,Women,20180817,Fumio Kunitomo,Japan,Japan,2:18.12,138120,Elite
Swimming,2018,200m Individual Medley,Women,20180729,Asia Minnes,Canada,Canada,2:18.13,138130,Elite
Swimming,2018,200m Individual Medley,Women,20180424,Sarah Beale,Australia,Australia,2:18.13,138130,Elite
Swimming,2018,200m Individual Medley,Women,20181129,Abby Arens,United States,United States,2:18.14,138140,Elite
Swimming,2018,200m Individual Medley,Women,20180616,Katie Meili,United States,United States,2:18.15,138150,Elite
Swimming,2018,200m Individual Medley,Women,20180728,Honey Osrin,South Africa,South Africa,2:18.17,138170,Elite
Swimming,2018,200m Individual Medley,Women,20180701,Arianna Castiglioni,Italy,Italy,2:18.18,138180,Elite
Swimming,2018,200m Individual Medley,Women,20180421,Tara Kinder,Australia,Australia,2:18.19,138190,Elite
Swimming,2018,200m Individual Medley,Women,20180801,Caroline Kulp,United States,United States,2:18.21,138210,Elite
Swimming,2018,200m Individual Medley,Women,20180729,Callie Dickinson,United States,United States,2:18.21,138210,Elite
Swimming,2018,200m Individual Medley,Women,20180119,Federica Pellegrini,Italy,Italy,2:18.22,138220,Elite
Swimming,2018,200m Individual Medley,Women,20180525,Emma Schanz,United States,United States,2:18.22,138220,Elite
Swimming,2018,200m Individual Medley,Women,20180302,Samantha Wilkins,Australia,Australia,2:18.23,138230,Elite
Swimming,2018,200m Individual Medley,Women,20180422,Cornelia Pammer,Austria,Austria,2:18.26,138260,Elite
Swimming,2018,200m Individual Medley,Women,20180405,Honami Ishikawa,Japan,Japan,2:18.27,138270,Elite
Swimming,2018,200m Individual Medley,Women,20180408,Emily Visagie,South Africa,South Africa,2:18.27,138270,Elite
Swimming,2018,200m Individual Medley,Women,20180421,Mya Rasmussen,New Zealand,New Zealand,2:18.28,138280,Elite
Swimming,2018,200m Individual Medley,Women,20180525,Kenisha Liu,United States,United States,2:18.28,138280,Elite
Swimming,2018,200m Individual Medley,Women,20181129,Ashley McCauley,United States,United States,2:18.31,138310,Elite
Swimming,2018,200m Individual Medley,Women,20180424,Christin Mundell,South Africa,South Africa,2:18.31,138310,Elite
Swimming,2018,200m Individual Medley,Women,20180623,Jingwen Quah,Singapore,Singapore,2:18.32,138320,Elite
Swimming,2018,200m Individual Medley,Women,20180729,Savanna Faulconer,United States,United States,2:18.32,138320,Elite
Swimming,2018,200m Individual Medley,Women,20180203,Anastasiya Shkurdai,Belarus,Belarus,2:18.33,138330,Elite
Swimming,2018,200m Individual Medley,Women,20180427,Ko Ju Young,Korea,Korea,2:18.34,138340,Elite
Swimming,2018,200m Individual Medley,Women,20180825,Moyu Arikawa,Japan,Japan,2:18.34,138340,Elite
Swimming,2018,200m Individual Medley,Women,20180424,Mariella Venter,South Africa,South Africa,2:18.35,138350,Elite
Swimming,2018,200m Individual Medley,Women,20180330,Vilma Ruotsalainen,Finland,Finland,2:18.35,138350,Elite
Swimming,2018,200m Individual Medley,Women,20180819,Aoi Kimura,Japan,Japan,2:18.38,138380,Elite
Swimming,2018,200m Individual Medley,Women,20181129,Megan Kingsley,United States,United States,2:18.38,138380,Elite
Swimming,2018,200m Individual Medley,Women,20180729,Christin Rockway,United States,United States,2:18.39,138390,Elite
Swimming,2018,200m Individual Medley,Women,20180707,Rebecca Reid,Ireland,Ireland,2:18.42,138420,Elite
Swimming,2018,200m Individual Medley,Women,20180729,Shannon Meadway,Canada,Canada,2:18.42,138420,Elite
Swimming,2018,200m Individual Medley,Women,20180302,Carla Buchanan,Australia,Australia,2:18.43,138430,Elite
Swimming,2018,200m Individual Medley,Women,20180418,Gabrielle Silva Assis,Brazil,Brazil,2:18.44,138440,Elite
Swimming,2018,200m Individual Medley,Women,20180804,Paige McCormick,United States,United States,2:18.47,138470,Elite
Swimming,2018,200m Individual Medley,Women,20180413,Zhang Jiayao,China,China,2:18.47,138470,Elite
Swimming,2018,200m Individual Medley,Women,20180817,Ririka Konno,Japan,Japan,2:18.47,138470,Elite
Swimming,2018,200m Individual Medley,Women,20180722,Kiley Wilhelm,United States,United States,2:18.49,138490,Elite
Swimming,2018,200m Individual Medley,Women,20180704,Georgina McCarthy,New Zealand,New Zealand,2:18.53,138530,Elite
Swimming,2018,200m Individual Medley,Women,20180112,Ciara Schlosshan,Great Britain,Great Britain,2:18.55,138550,Elite
Swimming,2018,200m Individual Medley,Women,20180817,Shiori Sakamoto,Japan,Japan,2:18.56,138560,Elite
Swimming,2018,200m Individual Medley,Women,20180729,Christie Jensen,United States,United States,2:18.56,138560,Elite
Swimming,2018,200m Individual Medley,Women,20180617,Brooke Zettel,United States,United States,2:18.57,138570,Elite
Swimming,2018,200m Individual Medley,Women,20180525,Samantha Pearson,United States,United States,2:18.60,138600,Elite
Swimming,2018,200m Individual Medley,Women,20180817,Mizuki Azuma,Japan,Japan,2:18.61,138610,Elite
Swimming,2018,200m Individual Medley,Women,20180720,Megan Dalke,Canada,Canada,2:18.61,138610,Elite
Swimming,2018,200m Individual Medley,Women,20180413,Li Peiqi,China,China,2:18.61,138610,Elite
Swimming,2018,200m Individual Medley,Women,20180727,Julia Knox,Ireland,Great Britain,2:18.62,138620,Elite
Swimming,2018,200m Individual Medley,Women,20180531,Panna Ugrai,Hungary,Hungary,2:18.63,138630,Elite
Swimming,2018,200m Individual Medley,Women,20180811,Chloe Isleta,United States,United States,2:18.63,138630,Elite
Swimming,2018,200m Individual Medley,Women,20180328,Paula Juste Sanchez,Spain,Spain,2:18.64,138640,Elite
Swimming,2018,200m Individual Medley,Women,20180412,Karen Asprissi,Italy,Italy,2:18.64,138640,Elite
Swimming,2018,200m Individual Medley,Women,20180413,Xue Jingtong,China,China,2:18.64,138640,Elite
Swimming,2018,200m Individual Medley,Women,20180817,Satomi Akiya,Japan,Japan,2:18.65,138650,Elite
Swimming,2018,200m Individual Medley,Women,20180407,Cassandra Petit,France,France,2:18.66,138660,Elite
Swimming,2018,200m Individual Medley,Women,20180510,Sofia Chichaikina,Russia,Russia,2:18.66,138660,Elite
Swimming,2018,200m Individual Medley,Women,20180708,Olivia McMurray,United States,United States,2:18.66,138660,Elite
Swimming,2018,200m Individual Medley,Women,20180707,Lee Easop,Korea,Korea,2:18.68,138680,Elite
Swimming,2018,200m Individual Medley,Women,20180908,Rumi Narasaki,Japan,Japan,2:18.70,138700,Elite
Swimming,2018,200m Individual Medley,Women,20180722,Anna Kroniger,Germany,Germany,2:18.73,138730,Elite
Swimming,2018,200m Individual Medley,Women,20180729,Leah Braswell,United States,United States,2:18.73,138730,Elite
Swimming,2018,200m Individual Medley,Women,20180908,Mana Irisawa,Japan,Japan,2:18.74,138740,Elite
Swimming,2018,200m Individual Medley,Women,20180804,Colby Hurt,United States,United States,2:18.75,138750,Elite
Swimming,2018,200m Individual Medley,Women,20180706,Valérie Daigneault,Canada,Canada,2:18.77,138770,Elite
Swimming,2018,200m Individual Medley,Women,20180407,Nina Kucheran,Canada,Canada,2:18.77,138770,Elite
Swimming,2018,200m Individual Medley,Women,20180708,Halladay Kinsey,United States,United States,2:18.77,138770,Elite
